gene_id	Oocyte.1.1	Oocyte.1.2	Oocyte.1.3	cell64.128.2.1	cell64.128.2.2	cell64.128.2.3	Sphere.3.1	Sphere.3.2	Sphere.3.3	Shield.4.1	Shield.4.2	Shield.4.3	per75Epiboly.5.1	per75Epiboly.5.2	per75Epiboly.5.3	dpf1.6.1	dpf1.6.2	dpf1.6.3	cluster
ENSDARG00000110700|COX7A2.ENSDARP00000148361	0.6496933007118061	0.7629039312611702	2.0711317583577245	0.6309786818831777	-0.8406245341148069	0.5829614297245228	0.5029217799070888	-1.0628460476921227	-0.6743565316289961	0.17369089602655083	-0.8115645590493655	1.4371305241060086	-0.27643063579923505	-1.269224494066482	0.03124032819405354	0.5790803159951087	-0.716691115004299	-1.7699950288118678	2
ENSDARG00000078113|atp5mea.ENSDARP00000098791	0.5895417514831717	0.41921494475864973	0.33952097019267413	0.7042090035139984	0.3799691536148843	0.31488172256764774	0.4399580069836565	0.381457283937125	0.1998137683423355	0.2707177851673663	0.21621904563430044	0.24283892742267946	0.23357839805190303	0.2520955894947286	0.18122284443256406	0.13390236158656355	-3.3032704267649033	-1.995871130419333	4
ENSDARG00000006031|abat.ENSDARP00000125625	1.0443911690609768	1.0168996585764976	0.9086362637871782	-3.1748755352988858	0.5432798230942911	-1.46162425387492	0.2772011318566128	0.4151342538264733	0.6575908838754937	0.023691434784775155	-0.10698030701641209	0.2789254325352109	0.29317323667353173	0.2881183125253336	0.18003486255527748	-0.1621563717316347	-0.4172820902808795	-0.6041579049488544	2
ENSDARG00000092798|ppib.NP_998184	-2.6184571399219827	-1.344157939186371	-0.609184173399551	0.267161126713187	0.05903659230564116	-0.024865046975104454	0.6605251094274898	0.6497926307448907	0.5443109194015856	1.3321947204303988	0.4310921634822565	-0.15482736906489686	-0.1281366510113972	-1.0381591683862885	-0.7607585652653421	1.2454677103403502	0.2871318826806632	1.2018331976844796	5
ENSDARG00000007264|nipsnap2.ENSDARP00000129582	1.1518469580149726	1.1651192106234747	0.8632215162585704	0.6007981446169127	0.5959903316994192	0.7542931174473853	0.44794597918270873	0.1864649002004556	1.1143983125434904	-0.8916875430057334	-0.3553351454062449	-0.05489591121220848	-0.4978620150046932	-0.12200501444040872	-0.9039321653618458	-0.03445615906714816	-2.6111731882439506	-1.4087313288451424	2
ENSDARG00000056583|ndufs6.ENSDARP00000073559	1.1012444137565647	0.9125753784923563	1.5777498103390142	-0.5153139790621492	-0.8184519978836581	-0.043828007028349096	-0.7580874261518332	0.45000745327099123	1.0312218756838702	-1.2046663791484595	0.7888294836715547	-1.011865323592494	-1.2262414674432243	0.654151267180265	-1.7424109488532122	1.0948586409941654	0.29191767636899224	-0.5816904705943604	2
ENSDARG00000092419|vtg7.ENSDARP00000072678	-2.4177132360809153	-0.950946532023441	-1.665723541566527	-0.9244626213905849	-0.274198393436776	-0.9772410405550929	-0.0031335568941779596	0.5331542224183546	0.30303906496277727	0.981221669132634	0.9240960570155566	0.3483577030389635	0.8849567225361666	1.0721411188514418	0.46143421832492465	0.28636956106972733	0.8557280060586497	0.5629205785383029	3
ENSDARG00000116847|p4hb.ENSDARP00000136475	-2.751886706856096	-1.4410633242229225	-0.48504807774941144	-0.5893573319188197	0.033049860475215576	-0.2577491523506841	-0.008009194427035661	0.859529200391065	0.5179074751904514	1.0580353643388634	0.874392220274836	0.2471453356000914	-0.4190577672119886	-0.24509537854993135	-0.504815924112205	0.9190881947425027	1.0315619673851308	1.1613732390008635	5
ENSDARG00000078352|lyrm4.ENSDARP00000103510	0.8591908583512325	0.5323433353729352	0.5693457873152975	0.370564283631125	0.45984985589938704	0.5835401383389784	0.40897451402583324	0.3551599279361953	0.02799937559442354	-0.22998199779899994	0.3240099776147846	-0.1461539878344089	0.3274177844067412	0.24445630262341128	-0.2563960997501162	-0.4349471692785291	-0.2529588513971868	-3.7424140350510893	4
ENSDARG00000095921|si:ch1073-325m22.2.NP_001177735	1.2089674748465642	1.1488386842396072	1.121515361351496	-0.7013067204694476	0.8653850934126914	-1.0609085705504095	-0.25856471464958536	-1.0567762540681178	0.8595731948006915	-0.7699076886671348	-1.51703564335119	-1.4803706037136768	-0.9884741144096669	0.8031525820838998	0.4557388561216136	0.891796733961634	0.8898857778900642	-0.41150944882905305	2
ENSDARG00000103403|sar1b.ENSDARP00000136017	0.9974051760389264	-0.7258931629050354	0.8200986854863089	1.0673123435006902	0.7888240507276753	-0.5797607865811369	-0.15780887067318736	0.12020588515347644	0.0399932366687139	-0.01887334575957544	0.7240727915642786	0.0959941992580904	0.6861985328804819	0.609315862615885	-0.3125066868398074	-0.3842090379189367	-3.288416697156283	-0.48195217606056656	4
ENSDARG00000029609|macrod1.ENSDARP00000043750	0.7377667699206137	-0.9344539887857672	1.564608112436979	1.2502168175437611	1.5432940163733904	1.5282600879883472	0.005347952095461932	-0.024312055833762607	0.048026741541856495	-0.22024473158461091	-0.1346693218032759	-0.12602648519937154	-0.22872098320229903	-0.6621174254387024	-0.35321088932380257	-0.7706618308171655	-1.1843036034415366	-2.038799182470094	4
ENSDARG00000116680|zgc:56235.ENSDARP00000149044	1.5874916970397128	1.0016033369845694	0.2760521738200494	1.1582340905684185	0.4495675160043564	0.5223753000889283	0.5653505057745253	-0.11798982932542873	0.8394582379858789	-0.3846037250752348	-1.6865450275073481	0.07462402373133206	0.15900923158972563	0.06532477380720726	-0.22831704375593007	-2.2900161050605634	-0.6503533622649494	-1.3412657944052997	2
ENSDARG00000092233|vtg1.ENSDARP00000050237	-2.2041267200359154	-1.1005902018727065	-1.373501860421964	-1.0404162632725162	-0.6335708202322798	-0.7738525185452918	-0.19170744775748413	0.14726695593428035	-0.2993243736194253	0.9228256040345487	0.5066128859288093	0.6021198376196745	0.866209086391045	1.312192758065419	0.7581730625335701	0.5805122464480105	1.198282241527937	0.7228955272742966	3
ENSDARG00000103670|cmc1.ENSDARP00000146123	1.5256021427017488	1.380576329623173	1.257247589000958	0.2574217114983883	0.050906971221687546	1.4768315162362433	0.1445544499863147	0.03713080536180967	0.13835901930803923	-1.500198659335644	-0.08656725215261342	-1.1488196115176637	-0.1777406343058002	-0.6101342603401634	-2.1930514999746094	-0.20354979585154	-0.19856860240516117	-0.1500002190551746	2
ENSDARG00000073845|zgc:110843.ENSDARP00000101688	0.38744031012704894	0.7799693823394812	0.3935166791553647	1.673688419394983	0.4245564183305797	0.757422708717223	1.6299575881037154	0.7940322358953315	-0.6671854896473722	-0.45516427507832596	0.18750785939413808	-0.25459436388721773	-0.03177951392923588	-0.4037606749293325	-0.393162146801302	-1.1039033903585609	-1.7161160775236175	-2.002425669302957	4
XP_005161222.1|nadk2;	1.33098398401198	1.371495697941936	1.0309662480352277	1.204957062793187	0.4016468188916582	1.4003650610069416	0.26163406063815897	-0.4581466638952482	0.15049774542443875	-0.33470042890066737	-1.1575354810427507	-0.07510691805892283	-0.7164348600970626	0.2978523906346696	-0.7993007503769852	-1.3031322304833195	-0.7475865203257421	-1.8584552161974268	2
ENSDARG00000042777|ndufa11.ENSDARP00000062786	0.6098177885422278	0.56530605084018	0.5634214338467155	0.4772356823299941	0.4249468216366139	0.5237720802989095	0.20840075582339498	0.3648613920589231	0.4382867774434712	-3.652782832668281	0.335206849404742	-0.5024323237696214	0.33214461122251665	0.315028322640809	-0.49942491961116914	-0.8404335062147092	0.23966982244603624	0.09697519372923502	2
